MODULE	NODE	P	FDR	N.mod	N.neigh	N.obsrv	N.expct	MEMBER	FILL	FOLD
KEGG_ASTHMA	GRN	0.204140708862377	0.213679504501132	25	966	10	2.18137476289405	FALSE	0.010351966873706	4.58426501035197
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	GPNMB	0.204266530012495	0.213756325169647	103	520	16	4.83786469153645	FALSE	0.0307692307692308	3.30724421209858
KEGG_VIRAL_MYOCARDITIS	BCL6	0.205602011419597	0.215098640122581	58	416	11	2.179387589197	FALSE	0.0264423076923077	5.04728945623342
KEGG_HEMATOPOIETIC_CELL_LINEAGE	CAPG	0.20668236140673	0.216173419049574	76	555	14	3.80995393370066	FALSE	0.0252252252252252	3.67458511142722
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	FTL	0.207930479093895	0.217423073420315	103	344	13	3.20043356517026	FALSE	0.0377906976744186	4.06194965003387
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	IFNGR2	0.208478602600542	0.217940323795489	38	401	7	1.376388763436	FALSE	0.0174563591022444	5.08577241107757
KEGG_HEMATOPOIETIC_CELL_LINEAGE	IFITM3	0.210134656003789	0.219615224949358	76	678	15	4.65432210279108	FALSE	0.0221238938053097	3.22281089892874
KEGG_ASTHMA	VCAN	0.210611039657665	0.220056691103101	25	631	7	1.42489386685936	FALSE	0.0110935023771791	4.91264659270998
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KLF2	0.211829447584309	0.221273035562703	76	209	7	1.43473940926746	FALSE	0.0334928229665072	4.87893477713422
KEGG_VIRAL_MYOCARDITIS	IL1R1	0.218100781499907	0.227765595844037	58	408	10	2.13747628940475	FALSE	0.0245098039215686	4.67841446923597
KEGG_ASTHMA	IL27RA	0.21860266332903	0.228231256950693	25	207	6	0.467437449191582	FALSE	0.0289855072463768	12.8359420289855
KEGG_HEMATOPOIETIC_CELL_LINEAGE	AXL	0.219555835771506	0.229167727199291	76	213	7	1.46219853671755	FALSE	0.0328638497652582	4.78731158883123
KEGG_CELL_ADHESION_MOLECULES_CAMS	SLC16A3	0.22351017801001	0.233235473700234	95	471	15	4.04164032156083	FALSE	0.0318471337579618	3.71136439825679
KEGG_CELL_ADHESION_MOLECULES_CAMS	BTG2	0.224791785029508	0.234512821792555	95	310	12	2.66010297172794	FALSE	0.0387096774193548	4.51110356536503
KEGG_VIRAL_MYOCARDITIS	THBS1	0.229635918413285	0.239505152051922	58	591	12	3.09619727215247	FALSE	0.0203045685279188	3.87572203745843
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	LHFPL2	0.2328852194899	0.242831979503919	103	381	14	3.54466624514497	FALSE	0.036745406824147	3.94959610631195
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	CYP1B1	0.234658716135793	0.244618661642963	103	485	15	4.51223918345226	FALSE	0.0309278350515464	3.32429186267641
KEGG_CELL_ADHESION_MOLECULES_CAMS	FLNA	0.235322852344938	0.245248279399365	95	665	17	5.70634992322283	FALSE	0.0255639097744361	2.97913731697665
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	RAB32	0.236208181871032	0.246108039225198	103	367	14	3.4144160419113	FALSE	0.0381471389645777	4.10026189783339
KEGG_ASTHMA	SERPINB1	0.239281808642102	0.249246789431234	25	668	7	1.50844548821245	FALSE	0.0104790419161677	4.64053892215569
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	NPC2	0.24031734643948	0.250261512499044	103	632	17	5.87986631740583	FALSE	0.0268987341772152	2.89122219491213
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	IER3	0.249738260417857	0.260005844668949	103	518	15	4.81925751964592	FALSE	0.028957528957529	3.1125126513476
KEGG_ASTHMA	PLTP	0.252574072881669	0.26289111440862	25	209	6	0.471953753048505	FALSE	0.0287081339712919	12.7131100478469
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	LAP3	0.252681669010581	0.262935978702434	38	491	9	1.68530394724957	FALSE	0.0183299389002037	5.34028298853039
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	RGL1	0.257156563729139	0.267524192478617	38	253	8	0.868394905609249	FALSE	0.0316205533596838	9.2123985853963
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	LGALS1	0.267765429361804	0.278489708037775	103	496	15	4.61457862885015	FALSE	0.030241935483871	3.25056764797996
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	SERPINB1	0.277661763945138	0.288708750727959	38	668	11	2.29283714208292	FALSE	0.0164670658682635	4.79754963756697
KEGG_ASTHMA	SDCBP	0.279553428419755	0.29060156238331	25	698	7	1.5761900460663	FALSE	0.0100286532951289	4.4410888252149
KEGG_HEMATOPOIETIC_CELL_LINEAGE	RNASET2	0.284613567247619	0.295786263999119	76	219	7	1.50338722789269	FALSE	0.0319634703196347	4.65615236721942
KEGG_CELL_ADHESION_MOLECULES_CAMS	RGS2	0.284743030957415	0.295845396843369	95	406	13	3.48387679523078	FALSE	0.0320197044334975	3.7314752398237
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	SAMD9L	0.28678751188799	0.297893677953461	38	253	8	0.868394905609249	FALSE	0.0316205533596838	9.2123985853963
KEGG_CELL_ADHESION_MOLECULES_CAMS	TPM4	0.287527680437939	0.29858643737786	95	533	15	4.57366091590642	FALSE	0.0281425891181989	3.27964846450084
KEGG_HEMATOPOIETIC_CELL_LINEAGE	IFI27	0.291221442379811	0.302288356698162	76	223	7	1.53084635534279	FALSE	0.031390134529148	4.57263393910786
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	TNFAIP8	0.291240781238749	0.302288356698162	38	641	10	2.20016258693885	FALSE	0.015600624024961	4.54511864685114
KEGG_HEMATOPOIETIC_CELL_LINEAGE	MAF	0.292538095406732	0.303557601163972	76	434	12	2.97931532833529	FALSE	0.0276497695852535	4.02777104050449
KEGG_HEMATOPOIETIC_CELL_LINEAGE	MCL1	0.293172744271271	0.304138747682944	76	837	18	5.74582241893235	FALSE	0.021505376344086	3.13271080928127
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	MAP3K8	0.297545567596839	0.308596611318319	103	371	13	3.45163038569235	FALSE	0.0350404312668464	3.76633606364326
KEGG_HEMATOPOIETIC_CELL_LINEAGE	PLEKHO1	0.2992886161373	0.310325454728325	76	260	8	1.78484328425616	FALSE	0.0307692307692308	4.48218623481781
KEGG_HEMATOPOIETIC_CELL_LINEAGE	IGFBP7	0.300558501015668	0.311562931258804	76	580	14	3.98157348026375	FALSE	0.0241379310344828	3.51619782214156
KEGG_PRIMARY_IMMUNODEFICIENCY	RAB27A	0.302302806486405	0.313291444342927	32	523	7	1.51169722698943	FALSE	0.0133843212237094	4.6305568833652
KEGG_ASTHMA	SAT1	0.304978429015173	0.315984003836051	25	857	9	1.93523620269172	FALSE	0.0105017502917153	4.6505950991832
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	LAP3	0.306986380139114	0.317983605647146	103	491	16	4.56806069912384	FALSE	0.0325865580448065	3.50258042829178
KEGG_CELL_ADHESION_MOLECULES_CAMS	DCN	0.313720340318728	0.324876257932297	95	231	9	1.98220576280372	FALSE	0.038961038961039	4.5403964456596
KEGG_CELL_ADHESION_MOLECULES_CAMS	ACTN1	0.317456703547766	0.328662006186959	95	435	14	3.73272513774727	FALSE	0.032183908045977	3.75061101028433
KEGG_HEMATOPOIETIC_CELL_LINEAGE	SORL1	0.31767621544202	0.328805770590789	76	236	7	1.6200885195556	FALSE	0.0296610169491525	4.32075156110616
KEGG_CELL_ADHESION_MOLECULES_CAMS	MYH9	0.319910414421812	0.331034202943586	95	438	14	3.75846806973173	FALSE	0.0319634703196347	3.72492189377553
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	UBE2J1	0.322193330603939	0.33331190278413	103	410	14	3.81447023755758	FALSE	0.0341463414634146	3.67023443049964
KEGG_HEMATOPOIETIC_CELL_LINEAGE	UCP2	0.327606307676702	0.338825701775219	76	255	8	1.75051937494355	FALSE	0.0313725490196078	4.57007223942208
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	NAGK	0.328378697814806	0.339538410091545	103	240	10	2.23286062686298	FALSE	0.0416666666666667	4.47855987055016
KEGG_VIRAL_MYOCARDITIS	DDOST	0.329015520491682	0.340110617911914	58	475	10	2.48848342516485	FALSE	0.0210526315789474	4.01851179673321
KEGG_ASTHMA	RAB29	0.330931374505567	0.342004363462407	25	222	6	0.501309728118508	FALSE	0.027027027027027	11.9686486486486
KEGG_ASTHMA	GNLY	0.332426611494214	0.343462568439409	25	231	6	0.521633095474664	FALSE	0.025974025974026	11.5023376623377
KEGG_CELL_ADHESION_MOLECULES_CAMS	RGCC	0.332980165093729	0.343947335466718	95	267	11	2.29112094661729	FALSE	0.0411985018726592	4.80114330770747
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	APOC1	0.34398007072896	0.355219541125119	103	209	9	1.94444946255984	FALSE	0.0430622009569378	4.6285594834394
KEGG_VIRAL_MYOCARDITIS	IER3	0.346780809521026	0.358021109247208	58	518	11	2.71375666154819	FALSE	0.0212355212355212	4.05342164824923
KEGG_ASTHMA	P2RX4	0.347213365537785	0.358376934505709	25	226	6	0.510342335832355	FALSE	0.0265486725663717	11.756814159292
KEGG_VIRAL_MYOCARDITIS	VEGFA	0.349716748960988	0.360869447105529	58	341	8	1.78646915364466	FALSE	0.0234604105571848	4.47810698756194
KEGG_PRIMARY_IMMUNODEFICIENCY	IL1B	0.353922755124794	0.36511717425197	32	787	10	2.27477192665523	FALSE	0.0127064803049555	4.39604510800508
KEGG_HEMATOPOIETIC_CELL_LINEAGE	SUSD6	0.354330028481714	0.365444858618757	76	334	11	2.29283714208292	FALSE	0.0329341317365269	4.79754963756697
KEGG_HEMATOPOIETIC_CELL_LINEAGE	IL1R1	0.355124704187426	0.366171830797202	76	408	12	2.80083099990967	TRUE	0.0294117647058824	4.2844427244582
KEGG_ASTHMA	SORL1	0.356853587970198	0.367861460974588	25	236	6	0.532923855116972	FALSE	0.0254237288135593	11.2586440677966
KEGG_ASTHMA	SERPINA1	0.362977246568153	0.374079432320111	25	417	8	0.941649354168548	FALSE	0.0191846522781775	8.49573141486811
KEGG_VIRAL_MYOCARDITIS	STK17A	0.369338564848394	0.380539127846071	58	398	10	2.08508716466444	FALSE	0.0251256281407035	4.79596257147808
KEGG_ASTHMA	CD38	0.37131570829387	0.382479571175873	25	233	6	0.526149399331587	FALSE	0.0257510729613734	11.4036051502146
KEGG_HEMATOPOIETIC_CELL_LINEAGE	IGFLR1	0.374486381341936	0.385648137593098	76	224	7	1.53771113720531	FALSE	0.03125	4.55222039473684
KEGG_CELL_ADHESION_MOLECULES_CAMS	TSPO	0.378489627379305	0.389672275460966	95	633	16	5.43175864872189	FALSE	0.0252764612954186	2.945638978964
KEGG_ASTHMA	BIN2	0.38456510379408	0.395827298199562	25	428	8	0.966489025381628	FALSE	0.0186915887850467	8.27738317757009
KEGG_ASTHMA	PLEKHO1	0.386274539349104	0.397486445463478	25	260	6	0.587119501400054	FALSE	0.0230769230769231	10.2193846153846
KEGG_TYPE_I_DIABETES_MELLITUS,..	ATF3	0.390741240108814	0.401981336342073	47	462	9	1.96134043898473	FALSE	0.0194805194805195	4.58869853550705
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	S100A10	0.391043605991491	0.402190913629492	103	364	13	3.38650528407551	FALSE	0.0357142857142857	3.83876560332871
KEGG_TYPE_I_DIABETES_MELLITUS,..	UGCG	0.392666964781302	0.403758692411946	47	368	7	1.56227983018697	FALSE	0.0190217391304348	4.48063135985199
KEGG_TYPE_I_DIABETES_MELLITUS,..	NDRG1	0.405366070693891	0.416711414578667	47	419	8	1.77879143708789	FALSE	0.0190930787589499	4.49743563702839
KEGG_PRIMARY_IMMUNODEFICIENCY	MAFB	0.406185901582962	0.417448933893052	32	556	7	1.60708156444766	FALSE	0.012589928057554	4.35572167266187
KEGG_ASTHMA	REL	0.409170190146407	0.420409996276941	25	230	6	0.519374943546202	FALSE	0.0260869565217391	11.552347826087
KEGG_ASTHMA	ITGA4	0.413976777326702	0.425241451539674	25	247	6	0.557763526330051	FALSE	0.0242914979757085	10.7572469635628
KEGG_ASTHMA	AQP9	0.417324301157213	0.428572084588907	25	270	6	0.609701020684672	FALSE	0.0222222222222222	9.84088888888889
KEGG_CELL_ADHESION_MOLECULES_CAMS	RHOQ	0.423099394944235	0.434393410523205	95	253	9	2.17098726402312	FALSE	0.0355731225296443	4.14557936342833
KEGG_ASTHMA	SELPLG	0.424652841619973	0.435878558732284	25	425	8	0.959714569596242	FALSE	0.0188235294117647	8.33581176470588
KEGG_HEMATOPOIETIC_CELL_LINEAGE	CYP1B1	0.425857994766371	0.437005548618801	76	485	12	3.329419203324	FALSE	0.0247422680412371	3.60423223005969
KEGG_HEMATOPOIETIC_CELL_LINEAGE	CYLD	0.426869899295699	0.437933713998129	76	465	12	3.19212356607353	FALSE	0.0258064516129032	3.75925297113752
KEGG_HEMATOPOIETIC_CELL_LINEAGE	APOE	0.429598101120856	0.440621750508108	76	294	9	2.01824586758197	FALSE	0.0306122448979592	4.4593179377014
KEGG_HEMATOPOIETIC_CELL_LINEAGE	TGFB1	0.4342619918157	0.445293294927719	76	212	7	1.45533375485503	FALSE	0.0330188679245283	4.80989324726912
KEGG_TYPE_I_DIABETES_MELLITUS,..	AP1S2	0.438030313518497	0.44904440236734	47	383	7	1.6259597145696	FALSE	0.0182767624020888	4.30514971390478
KEGG_TYPE_I_DIABETES_MELLITUS,..	TNIP1	0.443485362850995	0.454522328894798	47	237	8	1.00614217324542	FALSE	0.0337552742616034	7.95116258191938
KEGG_ASTHMA	VAMP8	0.44815590312004	0.459193671027997	25	428	8	0.966489025381628	FALSE	0.0186915887850467	8.27738317757009
KEGG_ASTHMA	BATF	0.450983897769088	0.461975213870496	25	253	10	0.571312437900822	FALSE	0.0395256916996047	17.503557312253
KEGG_HEMATOPOIETIC_CELL_LINEAGE	TGIF1	0.466639122718254	0.477891912414549	76	240	7	1.64754764700569	FALSE	0.0291666666666667	4.24873903508772
KEGG_ASTHMA	MPP1	0.469400305099707	0.480598956276119	25	280	6	0.632282539969289	FALSE	0.0214285714285714	9.48942857142857
KEGG_ASTHMA	DSE	0.499517250258307	0.511306007859181	25	280	6	0.632282539969289	FALSE	0.0214285714285714	9.48942857142857
KEGG_PRIMARY_IMMUNODEFICIENCY	CD84	0.505228967543527	0.517022716032871	32	232	6	0.670580796676	FALSE	0.0258620689655172	8.94746767241379
KEGG_CELL_ADHESION_MOLECULES_CAMS	TM4SF1	0.519228423693145	0.531215629459711	95	296	11	2.53996928913377	FALSE	0.0371621621621622	4.33076102418208
KEGG_HEMATOPOIETIC_CELL_LINEAGE	FCGRT	0.527164463377601	0.53919957781999	76	466	13	3.19898834793605	FALSE	0.0278969957081545	4.06378473006551
KEGG_PRIMARY_IMMUNODEFICIENCY	GNA15	0.52955068714777	0.541504427263972	32	219	6	0.633005148586397	FALSE	0.0273972602739726	9.47859589041096
KEGG_TYPE_I_DIABETES_MELLITUS,..	SLC16A3	0.535338851729761	0.547285982573278	47	471	9	1.99954836961431	FALSE	0.0191082802547771	4.50101639788589
KEGG_PRIMARY_IMMUNODEFICIENCY	ADA	0.537491056760649	0.549348467889989	32	268	6	0.774636437539518	TRUE	0.0223880597014925	7.74556902985075
KEGG_TYPE_I_DIABETES_MELLITUS,..	RPS6KA1	0.547919129988243	0.559866238837611	47	237	8	1.00614217324542	FALSE	0.0337552742616034	7.95116258191938
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	VOPP1	0.554935146031637	0.566893157196438	38	211	6	0.724234486496251	FALSE	0.028436018957346	8.28460962833624
KEGG_ASTHMA	DDX58	0.559164080909709	0.571070129726675	25	294	6	0.663896666967754	FALSE	0.0204081632653061	9.03755102040816
KEGG_CELL_ADHESION_MOLECULES_CAMS	CLIC1	0.56047283633378	0.572263399382124	95	508	14	4.35913648270256	FALSE	0.0275590551181102	3.21164525486946
KEGG_PRIMARY_IMMUNODEFICIENCY	SPI1	0.568255061891624	0.58006406793494	32	236	6	0.682142534549725	FALSE	0.0254237288135593	8.7958156779661
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	BTG1	0.569335514533129	0.581021500062971	103	547	15	5.08906151205853	FALSE	0.0274223034734918	2.94749826946629
KEGG_PRIMARY_IMMUNODEFICIENCY	FMNL1	0.57128785502407	0.582868014247531	32	234	6	0.676361665612862	FALSE	0.0256410256410256	8.87099358974359
KEGG_CELL_ADHESION_MOLECULES_CAMS	PDE4B	0.578688336538728	0.59027079010968	95	230	9	1.97362478547557	FALSE	0.0391304347826087	4.56013729977117
KEGG_ASTHMA	LAP3	0.585711230989789	0.597284814593639	25	491	8	1.10875259687472	FALSE	0.0162932790224033	7.21531568228106
KEGG_PRIMARY_IMMUNODEFICIENCY	ADGRE2	0.596198406037623	0.607827182149384	32	244	6	0.705266010297173	FALSE	0.0245901639344262	8.50742827868852
KEGG_PRIMARY_IMMUNODEFICIENCY	LSP1	0.596525369174667	0.608008482531279	32	374	8	1.08102249119321	FALSE	0.0213903743315508	7.40040106951872
KEGG_ASTHMA	STAT5A	0.596842436515428	0.608179608516221	25	310	6	0.700027097823142	FALSE	0.0193548387096774	8.57109677419355
KEGG_VIRAL_MYOCARDITIS	OAZ1	0.597119615396902	0.608310012986799	58	348	8	1.82314154096288	FALSE	0.0229885057471264	4.3880301228696
KEGG_CELL_ADHESION_MOLECULES_CAMS	RRAS	0.600770872241188	0.611876803928884	95	288	10	2.47132147050854	FALSE	0.0347222222222222	4.04641812865497
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	ANXA1	0.601515282466901	0.612481969684704	38	743	11	2.55026646192756	FALSE	0.0148048452220727	4.31327477509386
KEGG_ASTHMA	RIN3	0.604361228734291	0.615226149700301	25	295	6	0.666154818896215	FALSE	0.0203389830508475	9.00691525423729
KEGG_HEMATOPOIETIC_CELL_LINEAGE	RHOG	0.608235319027423	0.619015325929806	76	629	14	4.31794779152741	FALSE	0.0222575516693164	3.24228098067107
KEGG_CELL_ADHESION_MOLECULES_CAMS	EMP1	0.608823366501095	0.619459162771391	95	402	12	3.44955288591816	FALSE	0.0298507462686567	3.47871170463472
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	ACTN1	0.613222958478436	0.62377994054805	103	435	14	4.04705988618914	FALSE	0.032183908045977	3.45930141725254
KEGG_ASTHMA	IFI16	0.617568045634699	0.628043133462876	25	892	9	2.01427152018788	FALSE	0.0100896860986547	4.46811659192825
KEGG_HEMATOPOIETIC_CELL_LINEAGE	ARPC1B	0.617794093103952	0.628107160378375	76	731	15	5.01815554150483	FALSE	0.0205198358413133	2.98914608683131
KEGG_PRIMARY_IMMUNODEFICIENCY	CSF2RA	0.617939126877032	0.628107160378375	32	267	6	0.771746003071087	FALSE	0.0224719101123595	7.77457865168539
KEGG_ASTHMA	CXCL2	0.618538934850801	0.6285601289598	25	474	8	1.07036401409087	FALSE	0.0168776371308017	7.47409282700422
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	RGL1	0.623520951164627	0.633464968327481	103	253	9	2.35380724415139	FALSE	0.0355731225296443	3.82359261675429
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	COL6A3	0.632102618806771	0.642023511927057	38	227	6	0.779152741396441	FALSE	0.026431718061674	7.70067238581034
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	RNASET2	0.643840537892477	0.653782782811365	38	219	6	0.751693613946346	FALSE	0.0273972602739726	7.98197548666186
KEGG_PRIMARY_IMMUNODEFICIENCY	TRIM21	0.646001733077598	0.655814010397751	32	252	6	0.728389486044621	FALSE	0.0238095238095238	8.23735119047619
KEGG_CELL_ADHESION_MOLECULES_CAMS	CASP7	0.646972093496588	0.656635604975253	95	241	9	2.06801553608527	FALSE	0.037344398340249	4.35199825289365
KEGG_ASTHMA	CTSD	0.651540809104223	0.661107983752593	25	366	6	0.826483605816999	FALSE	0.0163934426229508	7.25967213114754
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	VAMP8	0.655543352091749	0.665003793599916	103	428	14	3.98193478457231	FALSE	0.0327102803738318	3.5158787768805
KEGG_VIRAL_MYOCARDITIS	ANXA4	0.657399991783645	0.666721334950726	58	625	12	3.27432029626953	FALSE	0.0192	3.66488275862069
KEGG_CELL_ADHESION_MOLECULES_CAMS	PALM2-AKAP2	0.659631527605728	0.668818139280913	95	374	11	3.20928552072983	FALSE	0.0294117647058824	3.42755417956656
KEGG_HEMATOPOIETIC_CELL_LINEAGE	EMP1	0.660936599990391	0.669974768314476	76	402	11	2.75964230873453	FALSE	0.027363184079602	3.98602382822728
KEGG_HEMATOPOIETIC_CELL_LINEAGE	CD58	0.664010422142872	0.67292331371526	76	657	14	4.51016168367808	FALSE	0.0213089802130898	3.10410157814628
KEGG_PRIMARY_IMMUNODEFICIENCY	ARRB2	0.668197360604841	0.676998170771853	32	274	6	0.791979044350104	FALSE	0.0218978102189781	7.57595802919708
KEGG_CELL_ADHESION_MOLECULES_CAMS	AKAP13	0.673820182442419	0.682525436973352	95	301	11	2.58287417577455	FALSE	0.0365448504983389	4.25882147228536
KEGG_ASTHMA	CD300A	0.677156953205723	0.685734947396853	25	307	6	0.693252642037756	FALSE	0.0195439739413681	8.65485342019544
KEGG_ASTHMA	ISG15	0.692341075968875	0.700937314806333	25	360	6	0.812934694246229	FALSE	0.0166666666666667	7.38066666666667
KEGG_CELL_ADHESION_MOLECULES_CAMS	ARPC2	0.693371197955801	0.701805951853476	95	420	13	3.60401047782495	FALSE	0.030952380952381	3.60709273182957
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	IER5	0.703571658957793	0.711953748714551	103	311	11	2.89341522897661	FALSE	0.0353697749196141	3.80173571004901
KEGG_HEMATOPOIETIC_CELL_LINEAGE	STAT1	0.705669589401483	0.713899482875892	76	724	14	4.97010206846717	FALSE	0.0193370165745856	2.81684355917418
KEGG_ASTHMA	ICAM3	0.710542079228968	0.718650473087696	25	338	6	0.76325535182007	FALSE	0.0177514792899408	7.8610650887574
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CYTH4	0.712537974522633	0.720490407274001	38	213	6	0.731099268358775	FALSE	0.028169014084507	8.20681986656783
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	GNA15	0.712911365804421	0.720689223502263	38	219	6	0.751693613946346	FALSE	0.0273972602739726	7.98197548666186
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	IL6	0.723688303035045	0.731402382616232	103	356	12	3.31207659651341	FALSE	0.0337078651685393	3.62310461437766
KEGG_CELL_ADHESION_MOLECULES_CAMS	SAMD9	0.733171113001608	0.740802633880435	95	320	10	2.74591274500948	FALSE	0.03125	3.64177631578947
KEGG_PRIMARY_IMMUNODEFICIENCY	NFKB2	0.734269369519956	0.741728498397637	32	394	8	1.13883118056183	FALSE	0.0203045685279188	7.0247461928934
KEGG_HEMATOPOIETIC_CELL_LINEAGE	CTSL	0.736096089012997	0.743389585064649	76	538	13	3.69325264203776	FALSE	0.0241635687732342	3.51993249853258
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	GLRX	0.739147690642167	0.746286561354164	103	425	14	3.95402402673652	FALSE	0.0329411764705882	3.5406967447173
KEGG_TYPE_I_DIABETES_MELLITUS,..	NMI	0.739931942520297	0.746893421553665	47	718	11	3.0481437991148	FALSE	0.0153203342618384	3.60875363005986
KEGG_HEMATOPOIETIC_CELL_LINEAGE	DUSP6	0.744969995285216	0.751792740291541	76	619	14	4.24929997290218	FALSE	0.0226171243941842	3.29466031800017
KEGG_ASTHMA	LUM	0.751311997191232	0.758005199838815	25	356	6	0.803902086532382	FALSE	0.0168539325842697	7.46359550561798
KEGG_HEMATOPOIETIC_CELL_LINEAGE	PSMB8	0.763313715050028	0.769923309316914	76	477	12	3.27450094842381	FALSE	0.0251572327044025	3.6646805693479
KEGG_PRIMARY_IMMUNODEFICIENCY	RTP4	0.767977440265962	0.77438272704852	32	259	6	0.748622527323638	FALSE	0.0231660231660232	8.01472007722008
KEGG_PRIMARY_IMMUNODEFICIENCY	SIGLEC1	0.768114728522005	0.77438272704852	32	288	6	0.832445126908138	FALSE	0.0208333333333333	7.20768229166667
KEGG_VIRAL_MYOCARDITIS	DUSP6	0.77169745921199	0.777802358765707	58	619	12	3.24288682142535	FALSE	0.0193861066235864	3.70040666258147
KEGG_PRIMARY_IMMUNODEFICIENCY	PILRA	0.77501591079544	0.780953996122839	32	295	6	0.852678168187156	FALSE	0.0203389830508475	7.03665254237288
KEGG_CELL_ADHESION_MOLECULES_CAMS	LASP1	0.778054650428077	0.78382229053503	95	220	8	1.88781501219402	FALSE	0.0363636363636364	4.2377033492823
KEGG_ASTHMA	CD81	0.784883648666524	0.790506579944026	25	375	6	0.846806973173155	FALSE	0.016	7.08544
KEGG_ASTHMA	RAB32	0.788468961921951	0.793921451656161	25	367	6	0.828741757745461	FALSE	0.0163487738419619	7.23989100817439
KEGG_TYPE_I_DIABETES_MELLITUS,..	ACTN1	0.792202012745784	0.797483359497423	47	435	8	1.84671664709602	FALSE	0.0183908045977011	4.33201271704573
